qid,docno,score,rank
49,176527,8.7265625,31
49,218964,8.703125,32
49,177815,8.703125,33
49,173144,8.6796875,34
49,54604,8.6484375,35
49,116270,8.6328125,36
49,175795,8.6171875,37
49,173230,8.5859375,38
49,174354,8.5625,39
49,175332,8.5390625,40
49,116661,8.53125,41
49,175248,8.5234375,42
49,135786,8.5078125,43
49,137632,8.5078125,44
49,174375,8.4921875,45
49,122671,8.484375,46
49,175449,8.4609375,47
49,125706,8.4296875,48
49,82352,8.4296875,49
49,173132,8.4296875,50
49,255636,8.4140625,51
49,173950,8.3984375,52
49,136205,8.390625,53
49,122436,8.375,54
49,176580,8.3671875,55
49,174064,8.34375,56
49,177849,8.328125,57
49,174413,8.3203125,58
49,174941,8.3046875,59
49,135888,8.3046875,60
49,174122,8.2890625,61
49,136275,8.2734375,62
49,176535,8.2734375,63
49,136250,8.25,64
49,201643,8.25,65
49,6178,8.25,66
49,176309,8.234375,67
49,174298,8.21875,68
49,55209,8.2109375,69
49,174220,8.203125,70
49,176926,8.1875,71
49,8627,8.1796875,72
49,177840,8.1640625,73
49,173778,8.1640625,74
49,176925,8.140625,75
49,123964,8.140625,76
49,173817,8.140625,77
49,201645,8.1015625,78
49,123470,8.09375,79
49,176924,8.0859375,80
49,176611,8.0859375,81
49,175175,8.078125,82
49,173165,8.078125,83
49,221313,8.0390625,84
49,173167,8.0234375,85
49,174376,7.9921875,86
49,177818,7.9921875,87
49,175193,7.984375,88
49,82353,7.97265625,89
49,173213,7.96484375,90
49,54584,7.9609375,91
49,82355,7.92578125,92
49,135789,7.91796875,93
49,177225,7.9140625,94
49,174011,7.890625,95
49,177181,7.8828125,96
49,176816,7.8828125,97
49,176761,7.87890625,98
49,21527,7.875,99
50,175305,10.8828125,0
50,175155,10.3203125,1
50,201645,10.046875,2
50,201643,10.046875,3
50,173960,9.9453125,4
50,123470,9.90625,5
50,6178,9.875,6
50,173230,9.8125,7
50,173839,9.7109375,8
50,174414,9.703125,9
50,175156,9.6328125,10
50,135767,9.625,11
50,174339,9.59375,12
50,173576,9.4921875,13
50,176527,9.4609375,14
50,116270,9.4140625,15
50,8627,9.40625,16
50,175275,9.3671875,17
50,177815,9.3515625,18
50,174357,9.3515625,19
50,174051,9.28125,20
50,175143,9.2421875,21
50,176611,9.2109375,22
50,174354,9.203125,23
50,54660,9.1875,24
50,123964,9.1796875,25
50,174941,9.171875,26
50,176926,9.15625,27
50,174122,9.1015625,28
50,122436,9.0859375,29
50,173132,9.0859375,30
50,177849,9.078125,31
50,54557,9.0625,32
50,136275,9.0546875,33
50,125706,9.0234375,34
50,54604,9.015625,35
50,135888,8.9921875,36
50,173213,8.9609375,37
50,173151,8.953125,38
50,122671,8.90625,39
50,175409,8.890625,40
50,177225,8.875,41
50,176761,8.8515625,42
50,176816,8.84375,43
50,119477,8.8359375,44
50,232512,8.8125,45
50,177181,8.78125,46
50,173778,8.78125,47
50,174057,8.7265625,48
50,175449,8.6953125,49
50,176924,8.6796875,50
50,174413,8.6640625,51
50,9175,8.6171875,52
50,125769,8.5859375,53
50,122212,8.5546875,54
50,175162,8.5390625,55
50,255636,8.53125,56
50,177799,8.515625,57
50,174464,8.5,58
50,54601,8.4921875,59
50,173817,8.4921875,60
50,54588,8.4765625,61
50,136198,8.4453125,62
50,175248,8.4375,63
50,174064,8.4296875,64
50,174220,8.4296875,65
50,173974,8.421875,66
50,135786,8.4140625,67
50,173950,8.3984375,68
50,175430,8.375,69
50,173533,8.328125,70
50,173259,8.328125,71
50,175332,8.3125,72
50,55209,8.3046875,73
50,173338,8.3046875,74
50,174375,8.296875,75
50,175713,8.28125,76
50,173313,8.28125,77
50,173167,8.28125,78
50,115626,8.2734375,79
50,136250,8.25,80
50,54584,8.2421875,81
50,174487,8.234375,82
50,176927,8.2265625,83
50,176495,8.21875,84
50,54586,8.2109375,85
50,174136,8.2109375,86
50,122029,8.2109375,87
50,137641,8.203125,88
50,177840,8.203125,89
50,173258,8.1953125,90
50,176580,8.1875,91
50,123276,8.171875,92
50,137905,8.171875,93
50,54575,8.1640625,94
50,114087,8.15625,95
50,218993,8.15625,96
50,175193,8.140625,97
50,175154,8.1328125,98
50,82352,8.09375,99
51,115626,14.125,0
51,173151,14.046875,1
51,173533,12.6875,2
51,136545,12.203125,3
51,173771,12.1875,4
51,174175,12.0,5
51,136543,11.90625,6
51,136192,11.6875,7
51,136556,11.15625,8
51,136396,11.015625,9
51,136409,10.859375,10
51,136524,10.8046875,11
51,218962,10.7421875,12
51,174339,10.703125,13
51,135767,10.6953125,14
51,176684,10.609375,15
51,218964,10.5703125,16
51,174307,10.4609375,17
51,174414,10.0390625,18
51,122436,9.9609375,19
51,175305,9.8203125,20
51,137632,9.734375,21
51,136198,9.71875,22
51,201645,9.6640625,23
51,116661,9.640625,24
51,175155,9.546875,25
51,116270,9.4921875,26
51,173230,9.4453125,27
51,175143,9.40625,28
51,201643,9.328125,29
51,12447,9.2578125,30
51,82352,9.203125,31
51,173960,9.1640625,32
51,174057,9.0859375,33
51,173213,9.0546875,34
51,123470,8.9921875,35
51,82354,8.8671875,36
51,135888,8.8359375,37
51,192024,8.828125,38
51,232512,8.8125,39
51,82353,8.7578125,40
51,82355,8.7578125,41
51,136275,8.6875,42
51,116688,8.65625,43
51,175332,8.640625,44
51,136205,8.6328125,45
51,174941,8.5390625,46
51,176926,8.53125,47
51,174413,8.5,48
51,173839,8.421875,49
51,135786,8.375,50
51,176924,8.375,51
51,176527,8.3671875,52
51,137905,8.3203125,53
51,122671,8.3046875,54
51,135789,8.296875,55
51,173144,8.2890625,56
51,177815,8.2734375,57
51,173778,8.2734375,58
51,175449,8.234375,59
51,173950,8.1875,60
51,173165,8.1796875,61
51,174354,8.15625,62
51,177849,8.15625,63
51,9175,8.1171875,64
51,173576,8.109375,65
51,123964,8.09375,66
51,176611,8.09375,67
51,175154,8.0859375,68
51,21527,8.078125,69
51,175248,8.078125,70
51,175193,8.0703125,71
51,123276,8.0546875,72
51,136394,8.0546875,73
51,136250,8.0546875,74
51,174064,8.03125,75
51,175175,8.03125,76
51,54660,8.015625,77
51,177225,7.98828125,78
51,176925,7.98046875,79
51,173192,7.97265625,80
51,175162,7.97265625,81
51,175156,7.95703125,82
51,6178,7.953125,83
51,174011,7.953125,84
51,136378,7.9453125,85
51,177814,7.9375,86
51,177181,7.93359375,87
51,128913,7.921875,88
51,174375,7.91796875,89
51,173974,7.9140625,90
51,8627,7.91015625,91
51,119477,7.87890625,92
51,114087,7.8671875,93
51,137641,7.8671875,94
51,174122,7.86328125,95
51,176526,7.86328125,96
51,54588,7.84375,97
51,54583,7.82421875,98
51,174220,7.81640625,99
52,174320,24.859375,0
52,9191,24.53125,1
52,176875,24.3125,2
52,175246,24.296875,3
52,173144,24.296875,4
52,175805,24.28125,5
52,174394,24.171875,6
52,174395,23.984375,7
52,174298,23.90625,8
52,176648,23.875,9
52,173952,23.84375,10
52,176514,23.71875,11
52,175252,23.71875,12
52,177807,23.65625,13
52,174390,23.59375,14
52,175076,23.578125,15
52,150183,23.5625,16
52,173776,23.4375,17
52,176876,23.390625,18
52,174373,23.359375,19
52,174151,23.328125,20
52,82354,23.3125,21
52,176730,23.3125,22
52,82355,23.28125,23
52,138102,23.265625,24
52,173132,23.0625,25
52,173157,22.984375,26
52,232752,22.8125,27
52,249574,22.78125,28
52,175202,22.78125,29
52,176651,22.765625,30
52,122924,22.703125,31
52,173237,22.6875,32
52,173145,22.625,33
52,173167,22.625,34
52,173951,22.625,35
52,175702,22.609375,36
52,175278,22.578125,37
52,173479,22.515625,38
52,124472,22.5,39
52,173958,22.4375,40
52,175318,22.4375,41
52,174120,22.421875,42
52,173996,22.421875,43
52,124075,22.359375,44
52,175727,22.34375,45
52,82353,22.296875,46
52,128825,22.296875,47
52,82352,22.28125,48
52,128854,22.265625,49
52,175451,22.21875,50
52,128797,22.21875,51
52,128800,22.203125,52
52,82386,22.1875,53
52,52999,22.125,54
52,173245,22.046875,55
52,128802,22.015625,56
52,82385,22.0,57
52,218918,22.0,58
52,176772,21.984375,59
52,125832,21.953125,60
52,124030,21.9375,61
52,136082,21.921875,62
52,124727,21.90625,63
52,124677,21.890625,64
52,125757,21.890625,65
52,125469,21.890625,66
52,253127,21.875,67
52,177003,21.859375,68
52,176841,21.84375,69
52,63057,21.84375,70
52,173775,21.84375,71
52,173183,21.828125,72
52,133156,21.828125,73
52,125762,21.8125,74
52,174193,21.796875,75
52,253808,21.796875,76
52,176098,21.78125,77
52,176751,21.765625,78
52,253795,21.765625,79
52,176186,21.765625,80
52,125817,21.75,81
52,136408,21.75,82
52,175091,21.75,83
52,173307,21.71875,84
52,122695,21.71875,85
52,253108,21.71875,86
52,253797,21.71875,87
52,253094,21.703125,88
52,253810,21.703125,89
52,55205,21.6875,90
52,174192,21.6875,91
52,246319,21.6875,92
52,253798,21.6875,93
52,125725,21.671875,94
52,20157,21.65625,95
52,253582,21.65625,96
52,177847,21.65625,97
52,124454,21.640625,98
52,173894,21.640625,99
53,173364,21.28125,0
53,173259,20.265625,1
53,175807,20.21875,2
53,174505,20.21875,3
53,174504,20.0,4
53,174376,20.0,5
53,173460,19.921875,6
53,174388,19.890625,7
53,173789,19.875,8
53,175479,19.78125,9
53,177824,19.75,10
53,62637,19.75,11
53,7725,19.71875,12
53,63097,19.578125,13
53,176714,19.5,14
53,175316,19.4375,15
53,174483,19.421875,16
53,175497,19.375,17
53,175141,19.375,18
53,173838,19.328125,19
53,174187,19.296875,20
53,124075,19.234375,21
53,174339,19.21875,22
53,174443,19.1875,23
53,173409,19.15625,24
53,12030,19.140625,25
53,176534,19.140625,26
53,173600,19.140625,27
53,173576,19.125,28
53,177817,19.109375,29
53,174463,19.0625,30
53,232752,19.046875,31
53,192024,19.046875,32
53,124472,19.03125,33
53,177837,19.03125,34
53,173840,19.015625,35
53,174514,19.015625,36
53,175620,19.015625,37
53,173837,18.984375,38
53,177832,18.96875,39
53,174344,18.96875,40
53,128797,18.96875,41
53,173936,18.953125,42
53,173796,18.90625,43
53,128800,18.90625,44
53,128825,18.890625,45
53,174406,18.890625,46
53,230575,18.890625,47
53,175429,18.890625,48
53,175446,18.890625,49
53,175501,18.890625,50
53,174474,18.890625,51
53,128802,18.875,52
53,175450,18.875,53
53,175343,18.875,54
53,128854,18.84375,55
53,175557,18.796875,56
53,174433,18.796875,57
53,174320,18.78125,58
53,174429,18.78125,59
53,174442,18.765625,60
53,174407,18.75,61
53,175484,18.734375,62
53,174055,18.734375,63
53,253108,18.71875,64
53,174513,18.703125,65
53,174171,18.6875,66
53,175374,18.6875,67
53,175816,18.6875,68
53,63057,18.65625,69
53,120514,18.65625,70
53,175358,18.65625,71
53,174242,18.65625,72
53,54589,18.640625,73
53,175406,18.625,74
53,12174,18.625,75
53,253094,18.609375,76
53,253798,18.59375,77
53,176098,18.59375,78
53,253809,18.578125,79
53,253808,18.578125,80
53,229316,18.578125,81
53,176772,18.5625,82
53,173852,18.5625,83
53,253127,18.5625,84
53,175407,18.5625,85
53,122671,18.546875,86
53,124677,18.53125,87
53,124727,18.53125,88
53,175169,18.53125,89
53,253797,18.53125,90
53,176803,18.515625,91
53,125817,18.515625,92
53,20157,18.515625,93
53,173769,18.515625,94
53,175677,18.515625,95
53,176841,18.5,96
53,175812,18.484375,97
53,173358,18.484375,98
53,175086,18.484375,99
54,173259,17.296875,0
54,173952,17.015625,1
54,176730,16.703125,2
54,173840,16.078125,3
54,174320,15.984375,4
54,173576,15.8515625,5
54,177824,15.640625,6
54,12030,15.578125,7
54,174151,15.5703125,8
54,174394,15.5546875,9
54,249574,15.546875,10
54,173951,15.4609375,11
54,173600,15.453125,12
54,174187,15.4453125,13
54,173145,15.421875,14
54,175479,15.40625,15
54,174298,15.3671875,16
54,232752,15.359375,17
54,173364,15.34375,18
54,173722,15.3125,19
54,230575,15.3046875,20
54,173460,15.296875,21
54,175807,15.2890625,22
54,211402,15.2890625,23
54,176875,15.2109375,24
54,176591,15.1875,25
54,150183,15.125,26
54,177847,15.1171875,27
54,173776,15.1171875,28
54,173839,15.1015625,29
54,174395,15.09375,30
54,175252,15.0859375,31
54,175772,15.078125,32
54,176648,15.0703125,33
54,173955,15.046875,34
54,175619,15.03125,35
54,173995,15.03125,36
54,176609,15.0234375,37
54,9191,15.0078125,38
54,174120,15.0,39
54,175432,15.0,40
54,63097,14.9921875,41
54,174171,14.9296875,42
54,175497,14.921875,43
54,122671,14.8984375,44
54,230693,14.8515625,45
54,177815,14.8515625,46
54,175805,14.8125,47
54,229316,14.8046875,48
54,176684,14.796875,49
54,55205,14.78125,50
54,173931,14.7734375,51
54,175246,14.765625,52
54,175770,14.7578125,53
54,173138,14.7578125,54
54,175141,14.7421875,55
54,173307,14.7421875,56
54,175441,14.7265625,57
54,124472,14.7109375,58
54,176714,14.6953125,59
54,175451,14.6953125,60
54,174390,14.6953125,61
54,174487,14.6875,62
54,124075,14.6875,63
54,174463,14.6484375,64
54,128825,14.625,65
54,175727,14.609375,66
54,120514,14.5859375,67
54,175076,14.5546875,68
54,175677,14.546875,69
54,128797,14.546875,70
54,128854,14.5390625,71
54,173245,14.53125,72
54,176527,14.53125,73
54,175429,14.5234375,74
54,175771,14.515625,75
54,177807,14.515625,76
54,173793,14.5078125,77
54,128800,14.4921875,78
54,12176,14.484375,79
54,173992,14.484375,80
54,174419,14.46875,81
54,176514,14.46875,82
54,176876,14.4609375,83
54,173133,14.453125,84
54,173851,14.4296875,85
54,173144,14.421875,86
54,174373,14.421875,87
54,114845,14.390625,88
54,174509,14.375,89
54,176309,14.3671875,90
54,123470,14.359375,91
54,128802,14.3515625,92
54,8018,14.34375,93
54,12174,14.2890625,94
54,173986,14.28125,95
54,173167,14.2734375,96
54,173848,14.2734375,97
54,246327,14.2578125,98
54,176663,14.234375,99
55,174266,15.859375,0
55,174220,15.765625,1
55,174410,15.5,2
55,174941,13.9765625,3
55,174411,13.578125,4
55,175275,11.8515625,5
55,150183,11.6953125,6
55,175356,11.3046875,7
55,173896,11.0390625,8
55,176816,10.9921875,9
55,177225,10.9453125,10
55,174057,10.71875,11
55,175380,10.703125,12
55,106296,10.546875,13
55,174051,10.46875,14
55,174307,10.4609375,15
55,174302,10.2890625,16
55,115317,10.2578125,17
55,173216,10.140625,18
55,176749,10.0859375,19
55,173600,10.078125,20
55,174490,9.9140625,21
55,173851,9.8125,22
55,115626,9.59375,23
55,174208,9.515625,24
55,175698,9.5078125,25
55,255333,9.4921875,26
55,174518,9.2734375,27
55,175305,9.2421875,28
55,174050,8.796875,29
55,175447,8.765625,30
55,219145,8.6484375,31
55,246327,8.6328125,32
55,175328,8.515625,33
55,173839,8.3515625,34
55,151092,8.2421875,35
55,228996,8.234375,36
55,55205,8.2265625,37
55,174011,8.2109375,38
55,174388,8.203125,39
55,174463,8.1875,40
55,175279,8.125,41
55,176564,8.109375,42
55,130135,8.0859375,43
55,177181,8.0546875,44
55,175409,7.96484375,45
55,175141,7.83984375,46
55,173776,7.80859375,47
55,175795,7.7421875,48
55,175570,7.65234375,49
55,121104,7.60546875,50
55,173234,7.58984375,51
55,174295,7.56640625,52
55,174187,7.55859375,53
55,174352,7.55078125,54
55,174214,7.53125,55
55,175164,7.51953125,56
55,120513,7.421875,57
55,255636,7.2421875,58
55,174429,7.23046875,59
55,173897,7.203125,60
55,174285,7.1796875,61
55,175089,7.14453125,62
55,175364,7.1328125,63
55,52167,7.10546875,64
55,173167,7.10546875,65
55,175200,7.09375,66
55,123775,7.015625,67
55,125706,6.98828125,68
55,114847,6.984375,69
55,163998,6.9296875,70
55,173849,6.92578125,71
55,176761,6.91015625,72
55,173954,6.8984375,73
55,173197,6.890625,74
55,174251,6.84375,75
55,176496,6.8046875,76
55,177800,6.77734375,77
55,54601,6.765625,78
55,176658,6.76171875,79
55,174375,6.75390625,80
55,135721,6.75,81
55,173195,6.734375,82
55,123964,6.73046875,83
55,175713,6.64453125,84
55,175169,6.6171875,85
55,174298,6.5859375,86
55,173144,6.55859375,87
55,173407,6.53125,88
55,106588,6.51953125,89
55,177818,6.51953125,90
55,106298,6.48828125,91
55,174151,6.44140625,92
55,175243,6.4296875,93
55,54527,6.390625,94
55,239392,6.36328125,95
55,106590,6.34765625,96
55,54677,6.3125,97
55,173191,6.30078125,98
55,23559,6.28125,99
56,174266,19.65625,0
56,173216,19.28125,1
56,176749,19.140625,2
56,106296,18.90625,3
56,174410,18.84375,4
56,174518,18.640625,5
56,175328,18.609375,6
56,174490,18.5625,7
56,255333,18.265625,8
56,174220,18.140625,9
56,177181,17.484375,10
56,177225,17.46875,11
56,175305,17.421875,12
56,175409,17.359375,13
56,176816,17.328125,14
56,176564,17.265625,15
56,124472,17.171875,16
56,124075,17.09375,17
56,128825,17.046875,18
56,128797,17.015625,19
56,128800,16.984375,20
56,128854,16.984375,21
56,175141,16.90625,22
56,173839,16.859375,23
56,128802,16.640625,24
56,175275,16.40625,25
56,175380,16.375,26
56,239392,16.375,27
56,175164,16.3125,28
56,175713,16.296875,29
56,150183,16.265625,30
56,173851,16.25,31
56,201639,16.234375,32
56,106298,16.15625,33
56,174411,16.109375,34
56,54562,16.109375,35
56,174208,16.09375,36
56,173407,16.0625,37
56,239316,16.0,38
56,173234,15.9921875,39
56,54557,15.9921875,40
56,163998,15.9140625,41
56,174302,15.90625,42
56,174358,15.8828125,43
56,173195,15.875,44
56,132171,15.828125,45
56,239315,15.7890625,46
56,174941,15.7734375,47
56,201615,15.7734375,48
56,106590,15.734375,49
56,201625,15.71875,50
56,239242,15.7109375,51
56,106588,15.578125,52
56,175625,15.578125,53
56,173144,15.546875,54
56,173197,15.5078125,55
56,175662,15.421875,56
56,173167,15.359375,57
56,54556,15.234375,58
56,173191,15.203125,59
56,173196,15.203125,60
56,175356,15.1953125,61
56,173600,14.7578125,62
56,246319,14.3984375,63
56,128913,14.3203125,64
56,133156,14.1328125,65
56,136408,14.078125,66
56,136250,14.0625,67
56,176927,13.984375,68
56,176098,13.9296875,69
56,122436,13.90625,70
56,125469,13.90625,71
56,218963,13.875,72
56,137284,13.8671875,73
56,65794,13.84375,74
56,62814,13.828125,75
56,177824,13.8046875,76
56,125520,13.765625,77
56,233107,13.7578125,78
56,176772,13.75,79
56,174192,13.734375,80
56,253108,13.734375,81
56,232926,13.734375,82
56,221669,13.7265625,83
56,136082,13.7109375,84
56,120674,13.7109375,85
56,125725,13.6953125,86
56,12447,13.6875,87
56,124727,13.671875,88
56,211399,13.671875,89
56,124030,13.671875,90
56,122695,13.6640625,91
56,175091,13.6640625,92
56,173778,13.65625,93
56,124677,13.65625,94
56,192024,13.65625,95
56,176828,13.6484375,96
56,177003,13.6484375,97
56,124367,13.6484375,98
56,124454,13.640625,99
57,174266,13.7578125,0
57,174941,13.6875,1
57,174410,13.484375,2
57,174220,13.390625,3
57,173216,12.625,4
57,176749,12.6015625,5
57,255333,11.9921875,6
57,106296,11.8984375,7
57,174490,11.546875,8
57,176816,11.4140625,9
57,177225,11.296875,10
57,174411,11.078125,11
57,175328,10.96875,12
57,174518,10.8515625,13
57,150183,10.0546875,14
57,177181,9.7890625,15
57,175275,9.546875,16
57,175356,9.5,17
57,175409,9.4921875,18
57,174302,9.453125,19
57,175380,8.9609375,20
57,173839,8.734375,21
57,175305,8.65625,22
57,174208,8.328125,23
57,173234,8.1640625,24
57,173851,8.109375,25
57,175141,7.76953125,26
57,125706,7.63671875,27
57,239392,7.44921875,28
57,175625,7.4140625,29
57,173195,7.40234375,30
57,175713,7.38671875,31
57,173197,7.3671875,32
57,201615,7.2265625,33
57,239316,7.2265625,34
57,255636,7.21875,35
57,132171,7.203125,36
57,54556,7.19140625,37
57,239315,7.18359375,38
57,201639,7.14453125,39
57,173191,7.12890625,40
57,54557,7.12890625,41
57,176564,7.0859375,42
57,173407,7.07421875,43
57,239242,7.05078125,44
57,201625,7.05078125,45
57,173196,7.0390625,46
57,124472,7.01171875,47
57,175164,6.9921875,48
57,54562,6.98828125,49
57,174358,6.9453125,50
57,163998,6.9453125,51
57,124075,6.87109375,52
57,173167,6.7578125,53
57,120513,6.71875,54
57,128854,6.703125,55
57,174463,6.57421875,56
57,175662,6.5625,57
57,173144,6.53125,58
57,128825,6.52734375,59
57,128800,6.515625,60
57,128797,6.48046875,61
57,128802,6.40234375,62
57,173896,6.3828125,63
57,106590,6.33203125,64
57,106298,6.26953125,65
57,106588,6.09375,66
57,175698,6.01171875,67
57,174511,5.9765625,68
57,253654,5.92578125,69
57,173904,5.80078125,70
57,150157,5.6796875,71
57,55205,5.640625,72
57,174388,5.61328125,73
57,175372,5.59765625,74
57,124533,5.5859375,75
57,123775,5.41796875,76
57,174011,5.40234375,77
57,174057,5.40234375,78
57,175149,5.39453125,79
57,175279,5.36328125,80
57,63097,5.3359375,81
57,174051,5.30859375,82
57,174214,5.2890625,83
57,174429,5.2734375,84
57,175081,5.23828125,85
57,173846,5.2109375,86
57,151092,5.1640625,87
57,114847,5.10546875,88
57,136198,5.046875,89
57,115626,5.01953125,90
57,115317,4.9765625,91
57,219145,4.9375,92
57,173600,4.83203125,93
57,54601,4.80078125,94
57,123964,4.76953125,95
57,174483,4.76171875,96
57,175447,4.71484375,97
57,175573,4.69921875,98
57,173776,4.6953125,99
58,230575,18.21875,0
58,19961,17.765625,1
58,228911,17.578125,2
58,227795,17.359375,3
58,139368,17.359375,4
58,151079,17.125,5
58,228996,17.0,6
58,163591,16.953125,7
58,228995,16.9375,8
58,192144,16.90625,9
